6679,شئی‌لردن,NOUN
6680,دانیشا,VERB
6681,بیله‌ریک,VERB
6682,.,PUNC
6683,<end>,-
6684,<start>,-
6685,هر,DET
6686,آغیزدان,NOUN
6687,بیر,DET
6688,سؤز,NOUN
6689,چیخیردی,VERB
6690,،,PUNC
6691,بوتون,ADV
6692,آغیزلار,NOUN
6693,،,PUNC
6694,آغیز,NOUN
6695,آغیزا,NOUN
6696,وئرمیشدیلر,VERB
6697,،,PUNC
6698,آغیزلاردان,NOUN
6699,چیخانلار,NOUN
6700,نئچه,DET
6701,قات,NOUN
6702,اولموشدو,VERB
6703,.,PUNC
6704,<end>,-
6705,<start>,-
6706,ناصیر,NOUN
6707,منظوری‌نین,NOUN
6708,باشقا,ADJ
6709,کیتابلارینا,NOUN
6710,تای,POSTP
6711,بو,DET
6712,کیتاب,NOUN
6713,،,PUNC
6714,دیل,NOUN
6715,دوشونج,NOUN
6716,قاورامین,NOUN
6717,بیربیرینه,DET
6718,باغلی,ADJ
6719,اولان,ADJ
6720,بیر,DET
6721,قاورام,NOUN
6722,اولدوغونا,NOUN
6723,ایناناراق,NOUN
6724,یازیلیب‌دیر,VERB
6725,.,PUNC
6726,<end>,-
6727,<start>,-
6728,یوخاریداکی,ADJ
6729,،,PUNC
6730,آدلارا,NOUN
6731,باخاندا,NOUN
6732,،,PUNC
6733,قالیانین,NOUN
6734,باشقالاریلا,NOUN
6735,فرقلی,NOUN
6736,قورولوشو,NOUN
6737,واردیر,VERB
6738,.,PUNC
6739,<end>,-
6740,<start>,-
6741,داها,ADV
6742,دوغروسو,NOUN
6743,من‌لریآیری,NOUN
6744,آیری,ADJ
6745,اؤلچوب,VERB
6746,،,PUNC
6747,توپلامینین,NOUN
6748,ده‌یه‌ری,NOUN
6749,،,PUNC
6750,من‌له‌رین,NOUN
6751,توپلوسون,NOUN
6752,بیر,DET
6753,یئرده,NOUN
6754,اؤلچولن,ADJ
6755,ده‌یه‌ریندن,NOUN
6756,آز,ADJ
6757,اولور,VERB
6758,.,PUNC
6759,<end>,-
6760,<start>,-
6761,یئنی,ADJ
6762,گوونج,NOUN
6763,قایناغی,NOUN
6764,یئنی,ADJ
6765,اولدوغو,NOUN
6766,اوچون,POSTP
6767,،,PUNC
6768,اونو,PRON
6769,ساخلاماغا,NOUN
6770,چالیشدیغین,NOUN
6771,زامان,NOUN
6772,،,PUNC
6773,کئچمیشدن,NOUN
6774,گوونن‌لریندن,NOUN
6775,اوزاق‌لاشیرسان,VERB
6776,.,PUNC
6777,<end>,-
6778,<start>,-
6779,بادامین,NOUN
6780,آجی‌سی,NOUN
6781,تئز,ADV
6782,آدامین,NOUN
6783,یادیندان,NOUN
6784,چیخیر,VERB
6785,،,PUNC
6786,آدامین,NOUN
6787,آجی‌سی,NOUN
6788,بیلمیرم,VERB
6789,نه‌قدر,NOUN
6790,چکیر,VERB
6791,آنجاق,ADV
6792,اوزون,ADJ
6793,زامان,NOUN
6794,آدامین,NOUN
6795,یادیندان,NOUN
6796,چیخمیر,VERB
6797,.,PUNC
6798,<end>,-
6799,<start>,-
6800,قارا,ADJ
6801,بخت,NOUN
6802,لیک,NOUN
6803,دن,NOUN
6804,کاکارستم,NOUN
6805,،,PUNC
6806,نئچه,DET
6807,گون,NOUN
6808,بوندان,POSTP
6809,اول,ADV
6810,میدانی,NOUN
6811,بوش,ADJ
6812,گؤروب,VERB
6813,توز,NOUN
6814,سالمیشدی,VERB
6815,.,PUNC
6816,<end>,-
6817,<start>,-
6818,آخین‌لار,NOUN
6819,؛,PUNC
6820,کندلردن,NOUN
6821,شهرله‌ره,NOUN
6822,،,PUNC
6823,بالا,ADJ
6824,شهرلردن,NOUN
6825,بؤیوک‌شهرلره,NOUN
6826,،,PUNC
6827,بؤیوک‌شهرلردن,NOUN
6828,ده,CONJ
6829,تئهرانا,NOUN
6830,اولدو,VERB
6831,.,PUNC
6832,<end>,-
6833,<start>,-
6834,دونیا,NOUN
6835,منی,PRON
6836,دوشونمه‌دی,NOUN
6837,ییندن,NOUN
6838,اؤترو,POSTP
6839,من,PRON
6840,ده,CONJ
6841,دونیانی,NOUN
6842,دوشونمک‌دن,NOUN
6843,چکیلیرم,VERB
6844,.,PUNC
6845,<end>,-
6846,<start>,-
6847,نه,PRON
6848,یازیق,ADJ
6849,کی,CONJ
6850,،,PUNC
6851,حرکتین,NOUN
6852,بو,DET
6853,یؤنو,NOUN
6854,یئترلی,ADJ
6855,قدر,POSTP
6856,دیقته,NOUN
6857,آلینمامیش,NOUN
6858,و,CONJ
6859,ساری‌کایا,NOUN
6860,بو,DET
6861,قوْنودان,NOUN
6862,اؤتری,POSTP
6863,کئچمیشدیر,VERB
6864,.,PUNC
6865,<end>,-
6866,<start>,-
6867,البته,ADV
6868,ایجتیماعی,ADJ
6869,حرکتلر,NOUN
6870,تئوریسی,NOUN
6871,خیابانی,NOUN
6872,حرکتیندن,NOUN
6873,داها,ADV
6874,درینله‌مه‌سینه,NOUN
6875,بیر,DET
6876,آنالیزی,NOUN
6877,گرکدیریر,VERB
6878,.,PUNC
6879,<end>,-
6880,<start>,-
6881,اولا,VERB
6882,بیلسین,VERB
6883,ایشهتزه,NOUN
6884,باشلایان,ADJ
6885,اوشاق‌لار,NOUN
6886,ایش,NOUN
6887,اوچونزورلانسین‌لار,VERB
6888,،,PUNC
6889,اونلاردان,PRON
6890,باشقا,ADJ
6891,هر,DET
6892,کس,PRON
6893,ایشین,NOUN
6894,بیر,DET
6895,اوجوندان,NOUN
6896,یاپیشیب,VERB
6897,ایشله‌ییرلر,VERB
6898,.,PUNC
6899,<end>,-
6900,<start>,-
6901,بو,DET
6902,دوْغرولتودا,NOUN
6903,،,PUNC
6904,خیابانی‌نین,NOUN
6905,سیاسی,ADJ
6906,و,CONJ
6907,ایجتیماعی,ADJ
6908,دۆشونجه,NOUN
6909,و,CONJ
6910,سیاستی,NOUN
6911,ایسلام,NOUN
6912,ایدئولوژیسیندن,NOUN
6913,و,CONJ
6914,اوْنون,PRON
6915,ایسلام,NOUN
6916,اؤیرتیلریندن,NOUN
6917,آلقیلادیغی,NOUN
6918,گلیشمه,NOUN
6919,متودوندان,NOUN
6920,قایناقلانماقدادیر,VERB
6921,.,PUNC
6922,<end>,-
6923,<start>,-
6924,دونیا,NOUN
6925,دیلی,NOUN
6926,دئدیم,VERB
6927,،,PUNC
6928,دونیا,NOUN
6929,دیلی‌نی,NOUN
6930,هر,DET
6931,کس,PRON
6932,،,PUNC
6933,مندن,PRON
6934,یاخشی,ADJ
6935,تانی‌ییر,VERB
6936,.,PUNC
6937,<end>,-
6938,<start>,-
6939,البت,NOUN
6940,یاخشی,ADJ
6941,سونوج,NOUN
6942,آلماق,NOUN
6943,ایسته‌سه‌لر,VERB
6944,،,PUNC
6945,یوخسا,CONJ
6946,کیمسه,PRON
6947,اونلاری,PRON
6948,یاخشی,ADJ
6949,اوخوماغا,NOUN
6950,دا,CONJ
6951,زورا,NOUN
6952,باسا,VERB
6953,بیلمز,VERB
6954,.,PUNC
6955,<end>,-
6956,<start>,-
6957,بئله,ADV
6958,بیر,DET
6959,خبر,NOUN
6960,اؤنمسه‌نیلمه‌سی,NOUN
6961,هاردان,NOUN
6962,اولا,NOUN
6963,بیلرلی,NOUN
6964,یین,NOUN
6965,،,PUNC
6966,سیز,PRON
6967,مندن,PRON
6968,یاخشی,ADJ
6969,بیلیرسیز,VERB
6970,.,PUNC
6971,<end>,-
6972,<start>,-
6973,کندده,NOUN
6974,یاشاییب,NOUN
6975,،,PUNC
6976,کؤوشنه,NOUN
6977,ایشی,NOUN
6978,دؤشن,NOUN
6979,هر,DET
6980,کس,PRON
6981,بو,DET
6982,بؤلمه‌لرین,NOUN
6983,آدلارینی,NOUN
6984,اؤیرنمه‌لی‌,ADV
6985,اولوب‌لار,VERB
6986,.,PUNC
6987,<end>,-
6988,<start>,-
6989,هر,DET
6990,بیر,DET
6991,سؤزه,NOUN
6992,بوش,ADJ
6993,وئر,VERB
6994,گئتسین,VERB
6995,دئیه‌رک,ADV
6996,،,PUNC
6997,ایشیمی,NOUN
6998,یول‌لاندیریرام,VERB
6999,.,PUNC
7000,<end>,-
7001,<start>,-
7002,بونا,PRON
7003,اویغون,ADJ
7004,اوْلاراق,NOUN
7005,دا,CONJ
7006,خیابانی,NOUN
7007,کۆتله‌لرین,NOUN
7008,گۆجوندن,NOUN
7009,ایسته‌دیگی,NOUN
7010,دییشیمی,NOUN
7011,یاشاما,NOUN
7012,کئچیرمک,NOUN
7013,اۆچون,POSTP
7014,استیفاده,NOUN
7015,ائتمیشدیر,VERB
7016,.,PUNC
7017,<end>,-
7018,<start>,-
7019,ماراقلی,ADJ
7020,قونولاردان,NOUN
7021,بیری,POSTP
7022,،,PUNC
7023,بیر,DET
7024,چوخ,ADV
7025,فوتوگرافچی‌نین,NOUN
7026,تؤره‌نه,NOUN
7027,قاتیلماقلاری,VERB
7028,ایدی,VERB
7029,.,PUNC
7030,<end>,-
7031,<start>,-
7032,اختر,NOUN
7033,یایین‌ائوینین,NOUN
7034,ده‌یرلی,ADJ
7035,مودیرینه,NOUN
7036,نه,PRON
7037,قدر,POSTP
7038,ال‌لرین,NOUN
7039,وار,ADJ
7040,دئسک,VERB
7041,،,PUNC
7042,آز,ADV
7043,دیر,VERB
7044,.,PUNC
7045,<end>,-
7046,<start>,-
7047,اوْ,PRON
7048,،,PUNC
7049,ایران,NOUN
7050,و,CONJ
7051,آذربایجان,NOUN
7052,ادبیاتیندا,NOUN
7053,سربست,ADJ
7054,شعر,NOUN
7055,یارادیجیلیغی,NOUN
7056,یوْلوندا,NOUN
7057,ایلک,ADJ
7058,جیغیر,NOUN
7059,آچان,NOUN
7060,نوْواتور,NOUN
7061,شاعیری,NOUN
7062,اسکی,ADJ
7063,ادب,NOUN
7064,خرابه‌یکن,NOUN
7065,قورو,NOUN
7066,یئر,NOUN
7067,؛,PUNC
7068,ترویج,NOUN
7069,ائتدی,VERB
7070,اوْ,PRON
7071,ایلک,ADJ
7072,دفعه‌‌,NOUN
7073,یئنی,ADJ
7074,شعر,NOUN
7075,،,PUNC
7076,دئیه‌رک,NOUN
7077,وصف,NOUN
7078,ائدیب,VERB
7079,.,PUNC
7080,<end>,-
7081,<start>,-
7082,یولداش‌لار,NOUN
7083,،,PUNC
7084,حاکیمیت,NOUN
7085,،,PUNC
7086,باشقالاری,NOUN
7087,،,PUNC
7088,هر,DET
7089,کس,PRON
7090,اؤز,PRON
7091,یؤنته‌میله,NOUN
7092,گئتمک‌لرینی,NOUN
7093,وورغولویوردو,VERB
7094,.,PUNC
7095,<end>,-
7096,<start>,-
7097,او,DET
7098,زامان,NOUN
7099,تیراختورون,NOUN
7100,اویونچولارینی,NOUN
7101,تهرانین,NOUN
7102,قیرمیزی,ADJ
7103,،,PUNC
7104,گؤی,ADJ
7105,تیم‌لری,NOUN
7106,آلیب,VERB
7107,،,PUNC
7108,کورلاردیلار,VERB
7109,.,PUNC
7110,<end>,-
7111,<start>,-
7112,کئچن,ADJ
7113,گونلرده,NOUN
7114,،,PUNC
7115,غربی,ADJ
7116,آذربایجانین,NOUN
7117,ایرانین,NOUN
7118,بیرینجی,ADJ
7119,فوتبال,NOUN
7120,لیگینده,NOUN
7121,تیمی,NOUN
7122,اولماق,NOUN
7123,خبری,NOUN
7124,غربی,ADJ
7125,آذربایجانین,NOUN
7126,خبر,NOUN
7127,آژانش‌لارین‌دا,NOUN
7128,!,PUNC
7129,<end>,-
7130,<start>,-
7131,برنامه,NOUN
7132,،,PUNC
7133,قوران,NOUN
7134,ایله,POSTP
7135,باشلادی,VERB
7136,،,PUNC
7137,قاری,NOUN
7138,معرفتا,NOUN
7139,حاتمی,NOUN
7140,ایدی,VERB
7141,.,PUNC
7142,<end>,-
7143,<start>,-
7144,او,PRON
7145,کیتابین,NOUN
7146,اتک,NOUN
7147,یازیلاریندا,NOUN
7148,کسروی,NOUN
7149,یازیر,VERB
7150,:,PUNC
7151,ایسلامی,ADJ
7152,انسیکلوپئدیاسیندا,NOUN
7153,آذربایجان,NOUN
7154,باشلیغینین,NOUN
7155,قاباغیندا,NOUN
7156,دیلی,NOUN
7157,تورکو,NOUN
7158,گئتسه,NOUN
7159,ده,CONJ
7160,تبریز,NOUN
7161,باشیلیغیندا,NOUN
7162,آذربایجانین,NOUN
7163,دیلی,NOUN
7164,کسروینین,NOUN
7165,قونداردیغی,NOUN
7166,دیلی‌یاله,NOUN
7167,تانیتیلیر,VERB
7168,.,PUNC
7169,<end>,-
7170,<start>,-
7171,بیر,DET
7172,یئرلر,NOUN
7173,ده,CONJ
7174,وار,VERB
7175,ایدی,VERB
7176,،,PUNC
7177,هر,DET
7178,گون,NOUN
7179,اورالارا,NOUN
7180,باش,NOUN
7181,ووراردیق,VERB
7182,،,PUNC
7183,داها,ADV
7184,دوغروسوگونوموز,NOUN
7185,ائله,ADV
7186,کئچردی,VERB
7187,.,PUNC
7188,<end>,-
7189,<start>,-
7190,آمما,CONJ
7191,قلیانا,NOUN
7192,،,PUNC
7193,قالیان,NOUN
7194,،,PUNC
7195,غلیان,NOUN
7196,و,NOUN
7197,نارگیلی,NOUN
7198,ده,CONJ
7199,دئییردیلر,VERB
7200,.,PUNC
7201,<end>,-
7202,<start>,-
7203,بو,DET
7204,کیتاب,NOUN
7205,آذربایجانین,NOUN
7206,آدلیم,ADJ
7207,دیل,NOUN
7208,اوزمانی,NOUN
7209,آغاموسی,NOUN
7210,آخوندوفون,NOUN
7211,بو,DET
7212,عونواندا,NOUN
7213,اولان,ADJ
7214,دیرلی,ADJ
7215,کیتابینین,NOUN
7216,قیسادیلمیش,ADV
7217,کؤچورمه‌سی,VERB
7218,دیر,VERB
7219,.,PUNC
7220,<end>,-
7221,<start>,-
7222,افغانلیلارا,NOUN
7223,عایید,NOUN
7224,اولان,ADJ
7225,غورفه,NOUN
7226,لرین,NOUN
7227,ایچینده,NOUN
7228,بیر,DET
7229,غورفه,NOUN
7230,ده,CONJ
7231,غزنی,NOUN
7232,غورفه,NOUN
7233,سی,NOUN
7234,ایدی,VERB
7235,.,PUNC
7236,<end>,-
7237,<start>,-
7238,اؤزوندن,PRON
7239,راضی,NOUN
7240,اولوغونو,NOUN
7241,سوروشدوقدا,NOUN
7242,،,PUNC
7243,راضی,ADJ
7244,اولا,VERB
7245,بیله‌جک,VERB
7246,دورومدا,NOUN
7247,گؤرسدیر,VERB
7248,.,PUNC
7249,<end>,-
7250,<start>,-
7251,بو,DET
7252,آرادا,NOUN
7253,آیاق,NOUN
7254,اوسته,NOUN
7255,دورانلار,NOUN
7256,ایله,POSTP
7257,تؤره‌نی,NOUN
7258,دولاندیرانلارین,NOUN
7259,طرفیندن,NOUN
7260,قولاغیما,NOUN
7261,هردن,ADV
7262,بیر,DET
7263,سؤزلر,NOUN
7264,گلیب,VERB
7265,،,PUNC
7266,بیر,DET
7267,کاغاذدا,NOUN
7268,وئریلیردی,VERB
7269,.,PUNC
7270,<end>,-
7271,<start>,-
7272,سولطانلیق,NOUN
7273,نه,PRON
7274,دئمک,NOUN
7275,،,PUNC
7276,آدام,NOUN
7277,ائله,ADV
7278,پیس,ADJ
7279,گونده,NOUN
7280,یاشاییرکی,VERB
7281,،,PUNC
7282,اوزون,ADJ
7283,سورمه‌دن,NOUN
7284,،,PUNC
7285,اؤزونه,PRON
7286,اولمویان,NOUN
7287,آغری‌لاری,NOUN
7288,گتیریت‌دیریر,VERB
7289,.,PUNC
7290,<end>,-
7291,<start>,-
7292,قاپی,NOUN
7293,یا,NOUN
7294,ساری,POSTP
7295,قاییدیب,VERB
7296,،,PUNC
7297,قاپیدا,NOUN
7298,دورانلاردان,NOUN
7299,سوروشدو,VERB
7300,،,PUNC
7301,اونلار,PRON
7302,دا,CONJ
7303,اورتادا,NOUN
7304,اولان,ADJ
7305,بینا,NOUN
7306,گؤستردیلر,VERB
7307,،,PUNC
7308,اوزاقدان,NOUN
7309,قالابالیق,NOUN
7310,گؤرسنیردی,VERB
7311,.,PUNC
7312,<end>,-
7313,<start>,-
7314,باشقالاری,NOUN
7315,باشلاریمیزی,NOUN
7316,ائله,ADV
7317,قاتیر,VERB
7318,کی,CONJ
7319,،,PUNC
7320,الدن,NOUN
7321,وئردیک‌لریمیز,NOUN
7322,اونون,PRON
7323,دیرناغینا,NOUN
7324,چاتا,VERB
7325,بیلمز,VERB
7326,.,PUNC
7327,<end>,-
7328,<start>,-
7329,اوچ,NUM
7330,الیفبادا,NOUN
7331,یازماغیمیزا,NOUN
7332,باخمایاراق,NOUN
7333,،,PUNC
7334,کئچمیشدنالده,NOUN
7335,اولان,ADJ
7336,یازلاریمیز,NOUN
7337,چوخ,ADV
7338,آز,ADV
7339,اولوب,VERB
7340,،,PUNC
7341,داها,ADV
7342,دوغروسو,ADV
7343,بیزه,PRON
7344,گؤسته‌ریلن‌لر,NOUN
7345,آز,ADV
7346,اولوب,VERB
7347,دیر,VERB
7348,.,PUNC
7349,<end>,-
